gender_Female,gender_Male,age_high,age_low,age_middle,hours_per_week_low,hours_per_week_middle,occupation_Service,occupation_White-Collar,occupation_Professional,workclass_Government,education_Some-college,education_Bachelors,education_School_Prof-School,workclass_Private,occupation_Blue-Collar,capital_loss_0,capital_gain_0,occupation_Sales,education_HS-grad,workclass_Self-Employed,income
1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1
1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1
0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1
1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1
0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1
0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1
0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1
1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
