age,workclass,education,maritalStatus,occupation,relationship,race,gender,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,income
29,private,dropout,married,blueCollar,husband,White,Male,0,0,40,notUSA,0
19,private,hs_grad,single,blueCollar,otherRelative,White,Male,0,0,25,notUSA,0
56,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
55,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,60,USA,0
29,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,50,USA,0
21,private,hs_grad,single,other,notInFamily,White,Female,0,0,25,USA,0
52,private,dropout,single,blueCollar,notInFamily,White,Male,0,0,50,USA,0
22,private,hs_grad,single,other,ownChild,White,Female,0,0,40,USA,0
20,private,hs_grad,married,other,husband,White,Male,0,0,60,USA,0
31,private,hs_grad,single,blueCollar,ownChild,Black,Male,0,0,50,notUSA,0
39,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
55,private,hs_grad,married,other,notInFamily,White,Female,0,0,40,USA,0
35,private,associates,married,sales,unmarried,White,Male,0,0,40,USA,0
45,private,bachelors,married,blueCollar,husband,White,Male,7298,0,55,USA,1
61,private,masters_doctorate,married,whiteCollar,husband,White,Male,0,0,60,USA,1
18,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,30,USA,0
51,otherGov,bachelors,married,other,notInFamily,White,Male,0,0,40,USA,0
37,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
32,private,hs_grad,single,other,ownChild,White,Female,0,0,38,USA,0
48,private,hs_grad,married,blueCollar,unmarried,Black,Male,0,0,45,USA,0
62,private,dropout,married,blueCollar,husband,White,Male,0,0,53,USA,0
28,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,45,USA,0
19,private,dropout,single,blueCollar,otherRelative,White,Male,0,1602,45,USA,0
20,private,hs_grad,single,other,ownChild,White,Female,0,0,15,USA,0
41,private,bachelors,married,blueCollar,husband,White,Male,0,0,40,USA,0
29,private,bachelors,single,other,notInFamily,Black,Female,0,0,40,USA,0
47,private,bachelors,married,whiteCollar,husband,White,Male,15024,0,50,USA,1
43,otherGov,bachelors,married,professional,husband,White,Male,0,0,37,USA,1
20,private,hs_grad,single,blueCollar,otherRelative,White,Male,0,0,20,USA,0
29,private,bachelors,married,whiteCollar,husband,Black,Male,0,0,55,USA,1
51,fedGov,bachelors,married,professional,notInFamily,Black,Female,0,0,40,USA,0
40,private,associates,married,blueCollar,husband,White,Male,0,0,40,USA,1
26,private,dropout,single,blueCollar,notInFamily,White,Male,0,0,40,notUSA,0
30,private,bachelors,single,professional,ownChild,White,Female,0,0,40,USA,0
36,private,hs_grad,married,other,notInFamily,White,Female,0,0,40,USA,0
68,otherGov,hs_grad,married,other,notInFamily,White,Male,0,1668,20,USA,0
42,private,hs_grad,single,other,notInFamily,White,Female,0,0,40,USA,1
41,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
43,private,bachelors,married,whiteCollar,husband,White,Male,0,0,45,USA,1
20,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,20,USA,0
43,private,bachelors,married,other,ownChild,White,Male,0,0,40,USA,0
53,private,hs_grad,married,sales,husband,White,Male,15024,0,60,USA,1
45,private,hs_grad,married,professional,husband,White,Male,0,0,40,USA,1
39,private,hs_grad,single,blueCollar,unmarried,White,Male,0,0,40,USA,0
31,otherGov,masters_doctorate,married,professional,husband,White,Male,0,0,45,USA,0
23,private,hs_grad,single,sales,otherRelative,AsianPacIslander,Male,0,0,25,notUSA,0
38,otherGov,masters_doctorate,married,other,notInFamily,White,Female,0,0,40,USA,0
37,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,45,notUSA,1
18,private,hs_grad,single,blueCollar,otherRelative,White,Female,0,0,40,USA,0
41,selfEmployed,hs_grad,married,whiteCollar,husband,White,Male,0,0,45,notUSA,0
30,private,bachelors,married,sales,wife,White,Female,3103,0,55,USA,1
26,private,bachelors,single,professional,ownChild,White,Male,0,0,30,USA,0
37,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
25,private,hs_grad,single,other,notInFamily,Black,Female,2174,0,50,USA,0
33,private,hs_grad,married,professional,husband,White,Male,0,0,40,notUSA,1
37,private,bachelors,married,whiteCollar,husband,White,Male,15024,0,40,USA,1
31,private,bachelors,single,other,notInFamily,White,Male,0,0,40,USA,0
27,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,80,USA,0
35,private,masters_doctorate,married,sales,husband,White,Male,0,0,40,USA,1
28,selfEmployed,hs_grad,married,other,wife,White,Female,0,0,30,USA,1
59,private,hs_grad,single,other,notInFamily,White,Male,0,0,50,notUSA,0
42,private,bachelors,married,professional,husband,White,Male,0,0,40,USA,0
50,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
32,private,hs_grad,married,blueCollar,unmarried,White,Female,0,0,40,USA,0
27,private,hs_grad,married,blueCollar,unmarried,Black,Male,0,0,40,USA,0
43,private,bachelors,married,blueCollar,otherRelative,White,Male,0,0,40,USA,0
46,private,dropout,married,professional,unmarried,AmerIndianEskimo,Male,0,0,40,USA,1
41,private,hs_grad,married,sales,husband,White,Male,0,0,50,USA,1
59,otherGov,masters_doctorate,married,professional,unmarried,White,Female,8614,0,60,USA,1
20,private,hs_grad,single,sales,ownChild,White,Female,0,0,30,USA,0
46,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,4386,0,70,USA,0
45,private,dropout,married,blueCollar,husband,Black,Male,0,0,40,USA,0
29,otherGov,hs_grad,single,blueCollar,unmarried,AsianPacIslander,Male,0,1590,45,USA,0
23,private,dropout,married,blueCollar,husband,White,Male,0,0,40,notUSA,0
46,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,1590,48,USA,0
58,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
38,private,associates,single,whiteCollar,otherRelative,AsianPacIslander,Female,0,0,40,USA,0
29,private,hs_grad,single,sales,otherRelative,White,Male,0,0,50,USA,0
26,otherGov,bachelors,single,professional,notInFamily,White,Female,0,0,40,USA,0
42,private,bachelors,married,other,husband,AsianPacIslander,Male,0,0,40,notUSA,1
61,private,hs_grad,married,blueCollar,unmarried,AsianPacIslander,Male,0,0,45,USA,1
31,private,hs_grad,married,sales,husband,White,Male,15024,0,45,USA,1
43,private,hs_grad,married,blueCollar,ownChild,White,Male,0,0,40,USA,0
47,private,bachelors,married,blueCollar,husband,White,Male,15024,0,50,USA,1
51,otherGov,hs_grad,married,blueCollar,husband,White,Male,0,0,56,USA,1
23,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
24,private,hs_grad,single,blueCollar,unmarried,White,Female,0,0,40,USA,0
38,private,associates,married,blueCollar,husband,White,Male,0,0,50,USA,0
48,private,hs_grad,married,blueCollar,wife,White,Female,0,0,16,USA,1
33,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,30,USA,0
18,private,dropout,single,other,otherRelative,AsianPacIslander,Female,0,0,40,notUSA,0
52,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
46,private,bachelors,married,professional,husband,White,Male,0,1848,45,USA,1
28,private,hs_grad,single,professional,notInFamily,White,Male,0,0,40,USA,0
37,private,hs_grad,single,other,otherRelative,AsianPacIslander,Male,0,0,30,notUSA,0
45,otherGov,masters_doctorate,married,professional,husband,White,Male,0,0,50,USA,1
17,private,dropout,single,sales,ownChild,White,Female,0,0,16,USA,0
56,private,masters_doctorate,married,professional,husband,White,Male,0,0,40,USA,1
38,selfEmployed,associates,married,whiteCollar,unmarried,White,Male,0,0,45,USA,0
81,private,dropout,married,blueCollar,husband,White,Male,0,0,10,USA,0
22,private,hs_grad,single,blueCollar,ownChild,White,Female,0,0,30,USA,0
43,otherGov,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
31,private,associates,married,other,wife,White,Female,0,1740,40,USA,0
42,selfEmployed,bachelors,married,professional,husband,White,Male,0,1887,40,USA,1
50,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
31,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
35,private,hs_grad,married,whiteCollar,notInFamily,White,Female,0,0,40,USA,0
36,private,bachelors,married,other,unmarried,Black,Female,0,0,35,USA,0
33,private,dropout,married,blueCollar,husband,White,Male,0,0,40,notUSA,0
36,private,bachelors,married,professional,unmarried,Black,Female,0,213,40,USA,0
50,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,25,USA,0
55,private,hs_grad,married,professional,husband,White,Male,0,0,40,USA,1
29,private,hs_grad,married,blueCollar,unmarried,White,Female,0,0,40,USA,0
24,private,hs_grad,single,other,otherRelative,Black,Female,0,0,30,notUSA,0
39,fedGov,hs_grad,married,other,notInFamily,White,Male,0,0,40,USA,1
34,private,bachelors,single,sales,notInFamily,White,Male,0,0,40,USA,0
29,private,dropout,married,blueCollar,unmarried,White,Female,0,0,55,USA,0
60,private,hs_grad,married,blueCollar,husband,Other,Male,0,0,32,USA,1
33,private,masters_doctorate,married,whiteCollar,wife,White,Female,0,0,50,USA,1
58,private,dropout,single,blueCollar,ownChild,White,Male,0,0,40,notUSA,0
27,private,hs_grad,married,sales,notInFamily,White,Male,0,0,40,USA,0
46,otherGov,hs_grad,married,other,unmarried,AmerIndianEskimo,Female,0,0,40,USA,0
63,private,hs_grad,married,other,notInFamily,White,Male,0,0,40,USA,0
38,selfEmployed,hs_grad,married,other,unmarried,White,Female,0,0,40,USA,0
23,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,15,USA,0
29,private,bachelors,single,professional,notInFamily,White,Female,8614,0,40,USA,1
31,private,prof_school,married,professional,wife,White,Female,0,0,60,USA,1
49,selfEmployed,hs_grad,married,whiteCollar,husband,White,Male,0,0,40,USA,1
45,selfEmployed,masters_doctorate,married,professional,husband,White,Male,0,0,60,USA,1
42,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
48,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
33,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
24,private,hs_grad,single,other,ownChild,White,Male,0,0,40,USA,0
49,selfEmployed,hs_grad,married,sales,husband,White,Male,0,0,50,USA,0
40,private,hs_grad,married,blueCollar,husband,White,Male,2580,0,40,USA,0
57,private,associates,married,professional,husband,White,Male,0,1902,45,USA,0
50,private,hs_grad,married,other,notInFamily,White,Female,0,0,40,USA,0
46,private,bachelors,married,whiteCollar,husband,White,Male,15024,0,55,USA,1
35,selfEmployed,hs_grad,married,whiteCollar,husband,White,Male,3908,0,60,USA,0
19,private,hs_grad,single,other,ownChild,White,Female,0,0,20,USA,0
18,private,dropout,single,other,ownChild,White,Female,0,0,28,USA,0
20,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
42,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
46,private,hs_grad,married,blueCollar,husband,AsianPacIslander,Male,0,0,40,notUSA,1
40,fedGov,hs_grad,married,other,wife,White,Female,0,0,20,USA,1
54,private,masters_doctorate,married,whiteCollar,husband,AsianPacIslander,Male,0,0,45,USA,1
28,private,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,0
38,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
28,private,hs_grad,single,other,notInFamily,White,Female,0,0,40,USA,0
22,private,dropout,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
31,private,bachelors,married,whiteCollar,husband,White,Male,0,0,50,USA,1
27,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
45,private,bachelors,married,professional,husband,White,Male,0,0,42,USA,1
38,private,bachelors,married,whiteCollar,husband,White,Male,0,0,40,USA,1
67,selfEmployed,associates,married,whiteCollar,wife,White,Female,20051,0,4,USA,1
75,private,masters_doctorate,single,other,notInFamily,White,Male,0,0,16,USA,0
41,private,masters_doctorate,married,whiteCollar,unmarried,Black,Female,0,0,60,USA,1
37,private,bachelors,married,sales,husband,White,Male,0,0,60,USA,1
47,private,hs_grad,single,whiteCollar,ownChild,White,Female,0,0,50,notUSA,0
34,otherGov,bachelors,married,professional,husband,White,Male,0,0,45,notUSA,1
25,private,hs_grad,married,blueCollar,ownChild,White,Male,0,0,40,USA,0
52,private,hs_grad,married,other,notInFamily,White,Female,0,0,40,USA,0
27,otherGov,hs_grad,single,other,ownChild,White,Male,2174,0,40,USA,0
35,private,hs_grad,single,blueCollar,notInFamily,Other,Male,0,0,40,notUSA,0
44,otherGov,dropout,married,other,otherRelative,White,Female,0,0,35,notUSA,0
27,otherGov,hs_grad,married,whiteCollar,husband,White,Male,0,0,80,USA,1
42,private,hs_grad,single,other,notInFamily,White,Male,0,0,33,USA,0
26,private,dropout,single,other,ownChild,White,Female,0,0,38,notUSA,0
23,private,hs_grad,single,professional,notInFamily,White,Male,0,0,40,notUSA,0
28,private,hs_grad,single,professional,notInFamily,AmerIndianEskimo,Female,0,0,40,USA,0
38,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,50,USA,0
28,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,50,USA,0
29,private,hs_grad,single,other,otherRelative,White,Female,0,0,40,USA,0
56,selfEmployed,dropout,married,whiteCollar,otherRelative,White,Male,3411,0,50,notUSA,0
30,private,hs_grad,single,whiteCollar,ownChild,Black,Female,0,0,40,USA,0
48,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
38,private,masters_doctorate,married,whiteCollar,husband,White,Male,0,0,60,notUSA,1
24,private,hs_grad,single,blueCollar,otherRelative,White,Male,0,0,40,USA,0
47,otherGov,masters_doctorate,married,professional,husband,White,Male,0,0,40,USA,1
29,private,hs_grad,single,professional,otherRelative,White,Female,0,0,40,USA,0
45,private,associates,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
24,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
40,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
28,otherGov,dropout,married,blueCollar,husband,Black,Male,0,0,40,notUSA,1
46,fedGov,bachelors,married,professional,unmarried,White,Female,0,0,50,USA,1
32,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
20,private,hs_grad,single,sales,notInFamily,White,Male,0,0,40,USA,0
23,private,hs_grad,single,other,unmarried,White,Male,0,0,35,notUSA,0
46,private,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
21,private,hs_grad,single,sales,ownChild,White,Female,0,0,35,USA,0
59,private,masters_doctorate,married,whiteCollar,husband,AsianPacIslander,Male,0,0,40,USA,1
31,private,hs_grad,married,professional,husband,White,Male,0,0,50,USA,0
48,private,hs_grad,married,whiteCollar,notInFamily,White,Female,0,0,40,USA,0
34,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
19,private,hs_grad,single,other,ownChild,White,Male,0,0,25,USA,0
20,private,hs_grad,single,sales,ownChild,White,Male,0,0,35,USA,0
29,private,bachelors,single,professional,ownChild,White,Male,0,0,50,USA,0
54,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
36,private,hs_grad,married,blueCollar,husband,White,Male,0,0,52,USA,0
43,private,bachelors,single,sales,notInFamily,White,Male,0,0,50,USA,1
46,fedGov,bachelors,married,other,husband,White,Male,3103,0,40,USA,1
33,private,masters_doctorate,married,professional,husband,White,Male,0,0,45,USA,1
33,private,dropout,married,other,unmarried,White,Female,0,0,45,USA,0
36,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
37,private,hs_grad,married,blueCollar,husband,White,Male,5178,0,40,USA,1
45,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,0,60,USA,0
25,private,bachelors,single,other,notInFamily,White,Female,0,0,40,USA,0
28,private,associates,married,blueCollar,husband,White,Male,0,0,40,USA,0
26,private,hs_grad,single,other,ownChild,White,Female,2354,0,40,USA,0
23,private,hs_grad,single,other,ownChild,White,Male,0,0,40,USA,0
24,private,hs_grad,single,whiteCollar,notInFamily,White,Female,0,0,40,USA,0
58,selfEmployed,hs_grad,married,professional,notInFamily,White,Female,0,0,40,USA,0
36,private,associates,married,other,unmarried,White,Female,0,0,40,USA,0
46,private,hs_grad,married,sales,husband,White,Male,0,0,50,USA,0
32,private,hs_grad,married,sales,husband,White,Male,4386,0,50,USA,0
26,private,hs_grad,single,other,unmarried,Black,Male,0,0,40,USA,0
52,private,dropout,single,blueCollar,notInFamily,White,Female,0,0,40,USA,0
19,private,hs_grad,single,other,notInFamily,White,Female,0,0,45,USA,0
33,private,bachelors,married,professional,husband,White,Male,0,0,60,USA,1
60,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
39,private,hs_grad,married,whiteCollar,notInFamily,White,Male,0,0,38,USA,0
45,private,bachelors,married,whiteCollar,notInFamily,White,Male,0,0,45,USA,0
37,otherGov,hs_grad,married,other,unmarried,Black,Female,0,0,40,USA,0
29,private,associates,single,other,ownChild,White,Male,0,0,40,USA,0
53,private,hs_grad,married,blueCollar,husband,White,Male,0,0,66,USA,0
46,otherGov,hs_grad,married,whiteCollar,husband,White,Male,0,1740,40,USA,0
20,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
39,private,masters_doctorate,single,professional,ownChild,White,Female,0,0,40,USA,0
48,private,hs_grad,married,professional,wife,White,Female,7298,0,40,USA,1
38,private,hs_grad,married,blueCollar,husband,Black,Male,4386,0,48,USA,0
36,private,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,0
53,private,dropout,married,blueCollar,unmarried,Black,Female,0,0,56,USA,0
29,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,1974,35,USA,0
64,private,dropout,married,other,husband,White,Male,2580,0,50,USA,0
34,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,50,USA,1
41,otherGov,bachelors,married,professional,unmarried,White,Female,0,0,40,USA,0
34,private,hs_grad,married,whiteCollar,unmarried,White,Female,0,0,38,USA,0
22,private,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
43,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
36,private,hs_grad,single,whiteCollar,notInFamily,White,Male,0,0,40,USA,0
47,private,hs_grad,married,sales,husband,White,Male,0,0,55,USA,1
33,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
27,private,hs_grad,single,blueCollar,otherRelative,White,Female,0,0,40,USA,0
33,private,hs_grad,single,other,notInFamily,White,Male,0,0,70,USA,0
24,private,hs_grad,married,blueCollar,ownChild,White,Female,0,0,40,USA,0
